,location,total_sqft,bath,price,bhk
7730,Whitefield,1200.0,2.0,70.0,2
7733,Whitefield,1216.0,2.0,75.0,2
7735,Whitefield,2321.0,4.0,157.0,3
7736,Whitefield,1224.0,2.0,75.0,2
7737,Whitefield,1655.0,3.0,113.0,3
7739,Whitefield,4144.0,5.0,331.0,5
7743,Whitefield,1200.0,3.0,67.75,3
7744,Whitefield,2444.0,4.0,145.0,4
7745,Whitefield,1270.0,2.0,110.0,2
7746,Whitefield,1660.0,3.0,110.0,3
7747,Whitefield,1270.0,2.0,105.0,2
7749,Whitefield,1173.0,2.0,78.2,2
7750,Whitefield,1362.0,2.0,85.0,2
7751,Whitefield,1457.0,2.0,105.0,3
7752,Whitefield,1720.0,3.0,128.0,3
7756,Whitefield,1564.0,3.0,103.0,3
7760,Whitefield,1639.0,3.0,107.0,3
7761,Whitefield,1760.0,3.0,139.0,3
7762,Whitefield,613.0,1.0,48.0,1
7763,Whitefield,1730.0,3.0,125.0,3
7765,Whitefield,877.0,1.0,59.0,1
7767,Whitefield,3453.0,4.0,231.0,5
7769,Yelachenahalli,1464.0,2.0,105.0,3
7770,Yelachenahalli,2400.0,1.0,150.0,2
7771,Yelachenahalli,1700.0,3.0,130.0,3
7772,Yelachenahalli,1080.0,2.0,55.0,2
7773,Yelachenahalli,1400.0,2.0,78.0,2
7774,Yelachenahalli,1330.0,3.0,73.5,3
7775,Yelachenahalli,800.0,1.0,30.0,2
7776,Yelachenahalli,1100.0,2.0,60.0,2
7777,Yelachenahalli,1365.0,2.0,72.0,3
7778,Yelachenahalli,1103.0,2.0,55.0,2
7779,Yelachenahalli,1000.0,2.0,50.0,2
7780,Yelahanka,3525.0,4.0,186.0,4
7782,Yelahanka,1326.0,2.0,78.0,2
7788,Yelahanka,1705.0,3.0,95.0,3
7790,Yelahanka,1234.0,2.0,80.0,2
7791,Yelahanka,1315.0,2.0,85.0,2
7792,Yelahanka,1170.0,2.0,62.5,2
7793,Yelahanka,697.0,1.0,45.0,1
7795,Yelahanka,2195.0,4.0,127.0,3
7797,Yelahanka,1614.0,3.0,95.0,3
7799,Yelahanka,628.0,1.0,24.0,1
7802,Yelahanka,654.0,1.0,38.4,1
7810,Yelahanka,1825.0,3.0,105.0,3
7811,Yelahanka,1603.0,3.0,96.0,3
7812,Yelahanka,1304.0,2.0,79.0,2
7816,Yelahanka,915.0,2.0,48.0,2
7818,Yelahanka,1517.0,3.0,76.3,3
7821,Yelahanka,1327.0,2.0,85.0,2
7824,Yelahanka,1566.0,3.0,97.0,3
7826,Yelahanka,1270.0,2.0,78.0,2
7827,Yelahanka,1400.0,2.0,80.54,3
7829,Yelahanka,1322.0,2.0,86.0,2
7830,Yelahanka,1100.0,2.0,70.0,2
7831,Yelahanka,1200.0,2.0,70.0,2
7833,Yelahanka,4000.0,5.0,220.0,5
7834,Yelahanka,2675.0,4.0,140.0,4
7836,Yelahanka,654.0,1.0,37.0,1
7837,Yelahanka,1465.0,3.0,80.01,3
7841,Yelahanka,1692.0,3.0,83.0,3
7846,Yelahanka,2145.0,3.0,125.0,3
7848,Yelahanka,1322.0,2.0,75.0,2
7850,Yelahanka,602.0,1.0,26.0,1
7851,Yelahanka,1100.0,2.0,60.0,2
7852,Yelahanka,1614.0,2.0,100.0,3
7853,Yelahanka,1890.0,3.0,108.0,3
7854,Yelahanka,1556.0,3.0,86.0,3
7855,Yelahanka,1610.0,4.0,85.0,3
7861,Yelahanka,1859.0,3.0,108.0,3
7863,Yelahanka,1322.0,2.0,80.0,2
7867,Yelahanka,2600.0,4.0,175.0,4
7868,Yelahanka,1305.0,2.0,78.0,2
7870,Yelahanka,1711.0,3.0,85.61,3
7871,Yelahanka,1315.0,2.0,75.0,2
7872,Yelahanka,3600.0,6.0,200.0,6
7875,Yelahanka,1614.0,3.0,95.0,3
7876,Yelahanka,1650.0,3.0,105.0,3
7881,Yelahanka,3990.0,4.0,260.0,4
7882,Yelahanka,1620.0,3.0,90.0,3
7883,Yelahanka,654.0,1.0,36.25,1
7884,Yelahanka,1614.0,3.0,93.0,3
7885,Yelahanka,694.0,1.0,30.84,1
7886,Yelahanka,1115.0,2.0,60.0,2
7887,Yelahanka,2317.0,4.0,140.0,3
7888,Yelahanka,1653.0,3.0,93.0,3
7889,Yelahanka,654.0,1.0,38.0,1
7891,Yelahanka,1445.0,2.0,82.0,2
7893,Yelahanka,602.0,1.0,38.0,1
7894,Yelahanka,697.0,1.0,35.0,1
7896,Yelahanka,682.0,1.0,36.23,1
7898,Yelahanka,1560.0,2.0,98.0,3
7899,Yelahanka,1780.0,3.0,107.0,3
7900,Yelahanka,1342.0,2.0,75.0,3
7901,Yelahanka,1823.0,3.0,103.0,3
7902,Yelahanka,1792.0,3.0,104.0,3
7903,Yelahanka,1304.0,2.0,69.97,2
7906,Yelahanka,1300.0,2.0,69.23,2
7907,Yelahanka,1705.0,3.0,91.0,3
7909,Yelahanka,1835.0,3.0,108.0,3
7910,Yelahanka,1847.0,3.0,92.0,3
7912,Yelahanka,1890.0,3.0,109.0,3
7913,Yelahanka,700.0,1.0,38.0,1
7914,Yelahanka,1491.0,3.0,85.0,3
7915,Yelahanka,2088.0,5.0,110.0,4
7918,Yelahanka,3019.0,6.0,190.0,4
7920,Yelahanka,1600.0,3.0,100.0,3
7924,Yelahanka,1705.0,3.0,85.0,3
7925,Yelahanka,1350.0,2.0,85.0,3
7927,Yelahanka,1633.0,3.0,110.0,3
7928,Yelahanka,1142.0,1.0,42.535,1
7929,Yelahanka,1355.0,2.0,75.0,3
7933,Yelahanka,1104.0,2.0,58.0,2
7935,Yelahanka,1175.0,2.0,67.77,2
7936,Yelahanka,1322.0,2.0,77.9,2
7937,Yelahanka,602.0,1.0,33.0,1
7938,Yelahanka,1315.0,2.0,77.0,2
7941,Yelahanka,567.0,1.0,25.0,1
7943,Yelahanka,602.0,2.0,30.0,1
7945,Yelahanka,1234.0,2.0,80.0,2
7948,Yelahanka,1267.0,3.0,78.0,2
7949,Yelahanka,1360.0,2.0,78.19,2
7951,Yelahanka New Town,650.0,1.0,33.0,1
7952,Yelahanka New Town,500.0,1.0,20.0,1
7953,Yelahanka New Town,440.0,1.0,16.5,1
7954,Yelahanka New Town,1610.0,3.0,92.0,3
7955,Yelahanka New Town,1700.0,3.0,90.0,3
7956,Yelahanka New Town,650.0,1.0,20.0,1
7957,Yelahanka New Town,350.0,1.0,13.5,1
7959,Yelahanka New Town,1385.0,2.0,65.0,2
7960,Yelahanka New Town,500.0,2.0,24.0,1
7961,Yelahanka New Town,650.0,1.0,17.0,1
7962,Yelahanka New Town,450.0,1.0,16.0,1
7964,Yelahanka New Town,960.0,2.0,50.0,2
7966,Yelahanka New Town,1209.0,2.0,65.0,3
7967,Yelahanka New Town,1400.0,2.0,80.0,3
7968,Yelahanka New Town,450.0,1.0,15.0,1
7969,Yelahanka New Town,500.0,1.0,18.0,1
7970,Yelahanka New Town,1420.0,2.0,75.0,3
7972,Yelahanka New Town,2200.0,2.0,180.0,2
7973,Yelahanka New Town,488.0,1.0,20.0,1
7974,Yelahanka New Town,1100.0,2.0,58.0,2
7977,Yelahanka New Town,1000.0,2.0,44.0,2
7978,Yelahanka New Town,650.0,1.0,18.0,1
7980,Yelahanka New Town,1740.0,3.0,150.0,3
7981,Yelahanka New Town,1290.0,2.0,70.0,2
7983,Yelenahalli,1240.0,2.0,47.12,2
7984,Yelenahalli,1200.0,2.0,46.17,2
7986,Yelenahalli,1260.0,2.0,47.88,2
7988,Yelenahalli,1175.0,2.0,50.0,2
7989,Yelenahalli,1650.0,3.0,68.0,3
7990,Yelenahalli,1200.0,2.0,45.6,2
7991,Yelenahalli,1200.0,2.0,46.17,2
7992,Yelenahalli,1160.0,2.0,44.08,2
7994,Yeshwanthpur,1693.0,3.0,108.0,3
7995,Yeshwanthpur,667.0,1.0,36.85,1
7996,Yeshwanthpur,1950.0,4.0,130.0,4
7998,Yeshwanthpur,665.0,1.0,36.85,1
7999,Yeshwanthpur,1161.0,2.0,64.08,2
8002,Yeshwanthpur,671.0,1.0,36.85,1
8004,Yeshwanthpur,668.0,1.0,36.85,1
8005,Yeshwanthpur,1185.0,2.0,75.84,2
8006,Yeshwanthpur,1195.0,2.0,100.0,2
8007,Yeshwanthpur,1313.0,3.0,96.0,3
8008,Yeshwanthpur,1400.0,2.0,100.0,2
8011,Yeshwanthpur,673.0,1.0,36.85,1
8013,Yeshwanthpur,3600.0,5.0,220.0,4
8015,Yeshwanthpur,875.0,1.0,41.745,1
8017,Yeshwanthpur,669.0,1.0,36.85,1
8021,Yeshwanthpur,670.0,1.0,36.85,1
8024,Yeshwanthpur,1240.0,2.0,80.0,2
8025,Yeshwanthpur,1713.0,3.0,110.0,3
8026,Yeshwanthpur,1144.0,2.0,67.0,2
8027,Yeshwanthpur,1541.0,2.0,130.0,2
8029,Yeshwanthpur,1362.0,2.0,100.0,2
8030,Yeshwanthpur,666.0,1.0,36.8,1
8031,Yeshwanthpur,1855.0,3.0,140.0,3
8033,Yeshwanthpur,1165.0,2.0,85.0,2
8034,Yeshwanthpur,1163.0,2.0,64.08,2
8035,Yeshwanthpur,1165.0,2.0,64.08,2
8036,Yeshwanthpur,1825.0,3.0,145.0,3
8038,Yeshwanthpur,994.0,2.0,54.67,1
8039,Yeshwanthpur,650.0,1.0,40.0,1
8040,Yeshwanthpur,1855.0,3.0,140.0,3
8041,Yeshwanthpur,1500.0,3.0,100.0,3
8043,Yeshwanthpur,1164.0,2.0,64.08,2
8046,Yeshwanthpur,674.0,1.0,36.85,1
8048,Yeshwanthpur,672.0,1.0,36.85,1
8049,Yeshwanthpur,1162.0,2.0,64.08,2
8051,Yeshwanthpur,1195.0,2.0,100.0,2
8052,Yeshwanthpur,1692.0,3.0,108.0,3
8054,Yeshwanthpur,2500.0,5.0,185.0,6
8056,Yeshwanthpur,1160.0,2.0,64.08,2
8059,Yeshwanthpur,1855.0,3.0,135.0,3
8060,Yeshwanthpur,1876.0,3.0,160.0,3
8062,others,2770.0,4.0,290.0,3
8067,others,1500.0,2.0,185.0,2
8068,others,840.0,2.0,45.0,2
8069,others,4395.0,3.0,240.0,3
8070,others,2511.0,3.0,205.0,3
8071,others,1660.0,2.0,105.0,3
8073,others,1200.0,2.0,65.0,2
8074,others,1200.0,3.0,90.0,3
8078,others,782.0,2.0,55.68,2
8079,others,1800.0,3.0,120.0,3
8080,others,1413.0,2.0,75.0,3
8081,others,945.0,2.0,54.0,2
8082,others,1870.0,3.0,110.0,3
8083,others,1260.0,2.0,85.05,3
8085,others,2795.0,4.0,235.0,3
8087,others,1904.0,3.0,150.0,3
8088,others,2000.0,3.0,175.0,3
8091,others,1500.0,3.0,100.0,3
8093,others,1783.0,3.0,115.0,3
8094,others,912.0,2.0,70.0,3
8097,others,1580.0,3.0,100.0,3
8098,others,1415.0,3.0,78.0,3
8100,others,2405.0,4.0,260.0,3
8101,others,1500.0,2.0,115.0,2
8106,others,1060.0,2.0,60.0,2
8107,others,2600.0,8.0,180.0,8
8109,others,1285.0,2.0,72.5,2
8110,others,4050.0,3.0,280.0,3
8113,others,1280.0,2.0,69.0,2
8114,others,3045.0,3.0,170.0,3
8117,others,900.0,2.0,110.0,2
8122,others,1560.0,3.0,115.0,3
8125,others,1200.0,4.0,165.0,4
8127,others,1645.0,3.0,95.0,3
8128,others,1200.0,2.0,79.0,2
8130,others,1350.0,2.0,140.0,3
8131,others,1800.0,3.0,150.0,3
8133,others,1762.0,3.0,125.0,3
8134,others,950.0,2.0,50.0,2
8135,others,1200.0,3.0,90.0,3
8136,others,2023.71,3.0,275.0,3
8142,others,2150.0,4.0,240.0,3
8145,others,3309.0,4.0,325.0,4
8146,others,5000.0,9.0,360.0,11
8148,others,1150.0,2.0,126.0,2
8151,others,1200.0,2.0,74.0,2
8154,others,1753.0,3.0,120.0,3
8155,others,1000.0,2.0,53.0,2
8156,others,720.0,2.0,45.0,2
8159,others,1200.0,3.0,165.0,4
8160,others,700.0,1.0,41.0,1
8162,others,1595.0,3.0,115.0,3
8163,others,1353.0,2.0,110.0,2
8164,others,1200.0,2.0,85.0,1
8167,others,1325.0,2.0,90.0,3
8170,others,1056.0,2.0,80.0,2
8172,others,1600.0,3.0,86.0,3
8174,others,1544.0,3.0,120.0,3
8175,others,1200.0,2.0,65.0,2
8176,others,540.0,1.0,36.0,1
8177,others,1578.0,3.0,180.0,3
8179,others,1600.0,2.0,115.0,2
8180,others,416.0,1.0,18.5,1
8183,others,834.0,1.0,60.0,1
8184,others,1125.0,4.0,70.0,3
8185,others,3000.0,5.0,260.0,4
8186,others,2160.0,5.0,250.0,6
8188,others,469.0,1.0,25.0,1
8193,others,1630.0,2.0,200.0,2
8195,others,1200.0,2.0,70.0,3
8196,others,1350.0,3.0,77.0,3
8197,others,5591.0,4.0,445.0,4
8198,others,1180.0,2.0,78.34,3
8199,others,1355.0,2.0,115.0,2
8200,others,600.0,1.0,50.0,1
8201,others,1875.0,3.0,165.0,3
8202,others,600.0,2.0,55.0,2
8205,others,1750.0,3.0,120.0,3
8208,others,1092.0,2.0,98.5,3
8214,others,425.0,1.0,20.03,1
8216,others,600.0,1.0,60.0,1
8217,others,1468.0,2.0,140.0,2
8218,others,4300.0,5.0,550.0,4
8220,others,775.0,2.0,55.0,2
8221,others,1105.0,2.0,58.0,2
8223,others,1352.0,3.0,135.0,3
8225,others,1200.0,3.0,95.0,4
8226,others,1976.0,3.0,184.0,3
8227,others,5500.0,4.0,600.0,4
8228,others,1200.0,3.0,95.0,3
8231,others,1180.0,2.0,69.0,2
8232,others,686.0,1.0,17.0,1
8233,others,1500.0,4.0,180.0,4
8235,others,1282.0,2.0,87.0,2
8237,others,1500.0,2.0,95.0,3
8238,others,1300.0,1.0,115.0,2
8239,others,530.0,1.0,20.0,1
8240,others,1350.0,2.0,80.0,2
8242,others,2400.0,6.0,125.0,8
8244,others,1141.0,2.0,62.0,2
8247,others,950.0,1.0,40.0,1
8253,others,1480.0,3.0,90.0,3
8254,others,1600.0,3.0,90.0,3
8255,others,1200.0,4.0,135.0,4
8256,others,1500.0,3.0,115.0,3
8257,others,1824.0,3.0,125.0,3
8258,others,750.0,1.0,56.25,1
8265,others,6000.0,5.0,400.0,4
8266,others,2400.0,3.0,170.0,3
8268,others,1500.0,2.0,98.0,3
8269,others,3095.0,3.0,350.0,3
8271,others,1200.0,1.0,28.0,1
8272,others,1500.0,3.0,100.0,3
8274,others,1560.0,5.0,145.0,5
8276,others,1560.0,3.0,188.0,3
8278,others,485.0,1.0,15.0,1
8284,others,1200.0,3.0,130.0,3
8285,others,1050.0,2.0,67.0,2
8286,others,1596.0,3.0,105.0,3
8289,others,1200.0,3.0,85.0,3
8290,others,1132.0,2.0,67.0,2
8292,others,1515.0,3.0,88.0,3
8295,others,1380.0,2.0,80.0,2
8298,others,4346.0,5.0,500.0,4
8300,others,2200.0,3.0,187.0,3
8301,others,3329.0,3.0,330.0,3
8302,others,3600.0,4.0,300.0,4
8303,others,3500.0,3.0,450.0,4
8305,others,1093.0,2.0,65.0,2
8307,others,1535.0,3.0,95.0,3
8309,others,1100.0,2.0,62.7,2
8312,others,2197.0,4.0,280.0,3
8314,others,1600.0,3.0,172.0,4
8315,others,1450.0,2.0,85.0,3
8316,others,2000.0,3.0,166.0,4
8320,others,1756.0,3.0,100.0,3
8321,others,1532.0,3.0,92.0,3
8322,others,1650.0,3.0,110.0,3
8323,others,1200.0,2.0,66.0,2
8325,others,1525.0,2.0,122.0,3
8329,others,2400.0,3.0,200.0,4
8330,others,1000.0,2.0,130.0,2
8332,others,3040.0,1.0,180.0,2
8334,others,1390.0,3.0,120.0,3
8336,others,1135.0,2.0,68.0,2
8337,others,900.0,2.0,55.0,2
8341,others,2500.0,3.0,250.0,3
8345,others,1269.72,2.0,68.0,2
8346,others,1168.0,3.0,70.0,3
8348,others,2100.0,4.0,155.0,4
8350,others,1515.0,3.0,93.93,3
8355,others,2700.0,4.0,214.0,6
8356,others,2000.0,3.0,210.0,3
8357,others,2400.0,4.0,300.0,5
8358,others,1760.0,3.0,176.0,3
8359,others,595.0,1.0,42.0,1
8364,others,1170.0,2.0,86.0,2
8365,others,2200.0,4.0,235.0,4
8373,others,1650.0,3.0,175.0,3
8375,others,1670.0,3.0,91.86,3
8379,others,1250.0,2.0,80.0,3
8380,others,1650.0,4.0,160.0,3
8381,others,800.0,2.0,50.0,2
8382,others,1225.0,2.0,150.0,2
8384,others,3675.0,4.0,367.0,4
8385,others,1200.0,2.0,150.0,2
8388,others,1350.0,2.0,80.0,2
8390,others,1614.0,3.0,110.0,3
8391,others,1188.0,2.0,73.0,2
8392,others,1480.0,3.0,90.0,3
8393,others,680.0,2.0,42.0,2
8395,others,955.0,2.0,53.55,2
8397,others,2479.13,3.0,215.0,3
8398,others,1100.0,2.0,106.0,2
8401,others,1925.0,3.0,120.0,3
8402,others,650.0,1.0,26.0,1
8404,others,2000.0,3.0,207.0,3
8405,others,1050.0,2.0,110.0,2
8412,others,1685.0,2.0,110.0,3
8414,others,1550.0,3.0,110.0,3
8415,others,500.0,1.0,20.0,1
8417,others,3155.0,4.0,370.0,3
8418,others,1765.0,3.0,105.0,3
8419,others,1265.0,2.0,70.0,2
8420,others,1012.0,2.0,59.0,2
8421,others,2045.0,4.0,154.0,3
8423,others,2400.0,4.0,280.0,6
8424,others,581.91,2.0,25.0,1
8425,others,1158.0,2.0,85.0,3
8428,others,4750.0,5.0,600.0,4
8429,others,1350.0,2.0,185.0,2
8430,others,824.0,2.0,60.0,2
8431,others,1340.0,2.0,100.0,3
8432,others,1620.0,2.0,110.0,3
8433,others,1533.0,3.0,115.0,3
8434,others,1560.0,3.0,85.0,3
8436,others,750.0,1.0,25.0,1
8437,others,1375.0,2.0,85.0,3
8444,others,1500.0,3.0,88.0,3
8446,others,1140.0,2.0,76.0,2
8447,others,1198.0,2.0,84.0,2
8448,others,4000.0,4.0,520.0,4
8450,others,1370.0,2.0,75.0,2
8453,others,1000.0,1.0,55.0,2
8454,others,1200.0,2.0,125.0,2
8458,others,1050.0,1.0,70.0,1
8459,others,1200.0,2.0,80.0,3
8467,others,400.0,1.0,14.0,1
8469,others,1575.0,4.0,150.0,5
8471,others,4800.0,5.0,629.0,4
8472,others,1200.0,2.0,70.0,2
8475,others,1300.0,2.0,79.0,2
8477,others,3500.0,4.0,350.0,4
8479,others,1000.0,2.0,110.0,3
8481,others,1000.0,2.0,53.0,2
8486,others,2400.0,3.0,260.0,3
8487,others,1533.0,3.0,85.0,3
8490,others,1452.55,2.0,110.0,2
8491,others,2357.0,3.0,151.0,3
8492,others,1170.0,2.0,105.0,2
8493,others,1411.0,3.0,91.72,3
8495,others,3095.0,3.0,375.0,3
8497,others,1100.0,3.0,78.0,3
8499,others,3600.0,4.0,365.0,4
8502,others,1945.0,3.0,120.0,3
8504,others,1650.0,3.0,165.0,3
8505,others,1550.0,2.0,150.0,3
8507,others,1150.0,2.0,75.0,3
8508,others,1200.0,3.0,74.0,3
8509,others,1229.0,3.0,86.03,3
8510,others,1030.0,2.0,61.0,2
8511,others,600.0,1.0,32.0,1
8512,others,1165.0,2.0,135.0,2
8515,others,3000.0,4.0,240.0,4
8517,others,1315.0,2.0,90.0,2
8518,others,1210.0,2.0,72.0,2
8519,others,11338.0,9.0,1000.0,6
8522,others,1170.0,2.0,68.0,2
8523,others,1600.0,2.0,110.0,2
8525,others,1370.0,2.0,75.0,3
8528,others,1700.0,3.0,97.0,3
8529,others,1900.0,3.0,160.0,3
8531,others,1100.0,2.0,75.0,2
8532,others,1929.0,3.0,115.0,3
8533,others,3161.0,4.0,214.0,4
8535,others,3515.0,3.0,420.0,3
8537,others,1100.0,2.0,70.0,2
8541,others,700.0,1.0,41.0,1
8546,others,3000.0,3.0,250.0,3
8547,others,1100.0,2.0,61.0,2
8548,others,1260.0,1.0,41.0,1
8549,others,1500.0,1.0,37.5,1
8550,others,600.0,1.0,17.0,1
8552,others,1165.0,2.0,75.0,2
8553,others,1272.0,4.0,75.0,3
8555,others,1600.0,5.0,140.0,5
8557,others,1000.0,2.0,65.0,3
8559,others,2400.0,4.0,325.0,3
8560,others,1463.0,1.0,142.0,2
8562,others,2401.0,3.0,185.0,3
8563,others,1875.0,2.0,235.0,3
8565,others,890.0,1.0,75.0,1
8568,others,2400.0,3.0,290.0,3
8570,others,1690.0,3.0,100.0,3
8573,others,1350.0,2.0,90.0,2
8574,others,1460.0,3.0,88.0,3
8575,others,1685.0,3.0,95.0,3
8576,others,800.0,1.0,52.0,1
8577,others,4000.0,5.0,280.0,4
8579,others,792.0,2.0,70.0,2
8581,others,2400.0,5.0,235.0,5
8584,others,461.82,1.0,31.7,1
8585,others,1500.0,2.0,85.0,3
8588,others,1260.0,2.0,75.0,2
8590,others,12000.0,12.0,525.0,10
8592,others,2820.0,3.0,285.0,3
8593,others,1950.0,3.0,130.0,3
8595,others,1350.0,2.0,140.0,3
8596,others,4051.0,4.0,345.0,4
8597,others,2100.0,3.0,170.0,3
8598,others,1991.0,3.0,160.0,3
8600,others,1200.0,3.0,66.0,3
8602,others,3000.0,4.0,342.0,4
8603,others,2400.0,6.0,245.0,6
8605,others,1375.0,2.0,105.0,2
8606,others,1693.0,3.0,108.0,3
8613,others,1150.0,2.0,77.5,3
8617,others,1058.0,2.0,60.0,2
8618,others,900.0,1.0,30.0,1
8619,others,1672.0,3.0,150.0,3
8622,others,1250.0,3.0,139.0,3
8623,others,1468.0,3.0,130.0,2
8627,others,1480.0,2.0,145.0,3
8630,others,2280.0,3.0,285.0,3
8631,others,2000.0,3.0,200.0,3
8633,others,1080.0,2.0,75.0,3
8634,others,2400.0,2.0,150.0,3
8636,others,1125.0,2.0,75.0,2
8637,others,1596.0,3.0,95.0,3
8638,others,1639.0,3.0,123.0,3
8640,others,1740.0,3.0,199.0,3
8641,others,1372.0,2.0,90.0,3
8643,others,6200.0,5.0,720.0,5
8646,others,925.0,2.0,63.0,2
8647,others,1200.0,3.0,95.0,4
8648,others,1200.0,2.0,79.0,2
8649,others,2500.0,3.0,270.0,3
8650,others,1584.0,3.0,145.0,4
8651,others,1570.0,3.0,115.0,3
8655,others,1750.0,3.0,180.0,3
8656,others,1500.0,1.0,160.0,2
8657,others,2100.0,6.0,275.0,6
8659,others,705.0,1.0,36.5,1
8660,others,1340.0,3.0,77.0,3
8663,others,1260.0,1.0,41.0,1
8664,others,1200.0,2.0,125.0,2
8665,others,1270.0,2.0,175.0,4
8666,others,1200.0,3.0,130.0,3
8667,others,3595.0,6.0,360.0,4
8669,others,3100.0,5.0,385.0,4
8671,others,1200.0,4.0,150.0,4
8672,others,3259.0,3.0,270.0,3
8675,others,596.0,1.0,42.0,1
8676,others,10000.0,16.0,550.0,16
8677,others,1200.0,4.0,110.0,4
8678,others,1910.0,3.0,190.0,3
8681,others,1750.0,3.0,149.0,3
8683,others,985.0,2.0,63.0,2
8684,others,1300.0,2.0,129.0,2
8685,others,1490.0,2.0,88.0,3
8688,others,650.0,1.0,30.0,1
8689,others,1500.0,2.0,89.99,3
8690,others,910.0,1.0,42.0,1
8693,others,532.0,1.0,22.49,1
8694,others,1060.0,3.0,62.0,3
8696,others,1550.0,2.0,160.0,2
8700,others,1000.0,2.0,80.0,2
8702,others,1500.0,2.0,97.0,3
8703,others,1865.0,4.0,140.0,3
8705,others,3500.0,4.0,245.0,4
8709,others,1320.0,2.0,73.0,3
8710,others,2150.0,6.0,205.0,6
8713,others,675.0,3.0,52.0,2
8714,others,1801.0,3.0,139.0,3
8716,others,2990.0,4.0,324.0,4
8717,others,2400.0,2.0,160.0,2
8719,others,1150.0,2.0,75.0,2
8720,others,1200.0,3.0,165.0,3
8727,others,1390.0,2.0,80.0,3
8728,others,1550.0,2.0,90.0,3
8730,others,1500.0,4.0,110.0,4
8732,others,1839.0,3.0,165.0,3
8734,others,900.0,2.0,70.0,2
8736,others,1500.0,3.0,149.0,3
8739,others,750.0,2.0,50.0,1
8740,others,600.0,3.0,75.0,2
8744,others,1500.0,1.0,19.5,1
8746,others,1200.0,2.0,70.0,2
8747,others,1200.0,2.0,160.0,2
8748,others,1904.0,3.0,155.0,3
8749,others,2770.0,4.0,315.0,3
8750,others,813.0,1.0,39.0,1
8753,others,1630.0,2.0,97.78,3
8754,others,2425.0,4.0,173.0,4
8758,others,1280.0,2.0,75.0,2
8759,others,735.0,1.0,75.0,1
8760,others,500.0,1.0,24.0,1
8762,others,1200.0,4.0,145.0,3
8763,others,1200.0,2.0,100.0,2
8764,others,1200.0,3.0,160.0,3
8765,others,1265.0,2.0,82.0,3
8769,others,2360.0,4.0,150.0,4
8770,others,1030.0,2.0,77.25,2
8772,others,2000.0,3.0,160.0,3
8773,others,1575.0,3.0,93.0,3
8774,others,1300.0,2.0,70.0,3
8776,others,1380.0,2.0,75.0,2
8781,others,3100.0,3.0,250.0,3
8782,others,1190.0,2.0,100.0,2
8783,others,1827.0,3.0,100.0,3
8784,others,1500.0,3.0,95.0,3
8785,others,1180.0,2.0,63.0,2
8790,others,1645.0,3.0,95.0,3
8791,others,1200.0,4.0,140.0,4
8794,others,1097.0,2.0,65.0,2
8795,others,1600.0,3.0,165.0,4
8797,others,900.0,2.0,110.0,2
8798,others,1200.0,2.0,125.0,2
8799,others,1355.0,2.0,75.0,2
8801,others,7500.0,4.0,900.0,4
8804,others,4104.0,4.0,360.0,4
8807,others,2080.0,2.0,150.0,2
8808,others,1505.0,2.0,90.0,2
8809,others,1200.0,3.0,95.75,3
8810,others,1810.0,4.0,148.0,3
8812,others,1530.0,2.0,97.0,3
8817,others,1500.0,2.0,130.0,3
8822,others,745.0,2.0,50.0,2
8824,others,1355.0,2.0,95.0,2
8825,others,833.0,1.0,49.0,1
8827,others,3000.0,5.0,270.0,4
8828,others,1220.0,2.0,68.0,2
8829,others,3811.0,3.0,475.0,4
8830,others,1545.0,3.0,85.0,3
8832,others,1350.0,2.0,110.0,2
8834,others,1200.0,2.0,68.0,3
8836,others,2000.0,4.0,180.0,5
8840,others,1280.0,4.0,115.0,4
8841,others,1200.0,3.0,85.0,3
8843,others,1655.0,3.0,155.0,3
8844,others,1150.0,2.0,74.0,2
8846,others,1200.0,2.0,108.0,3
8847,others,1200.0,2.0,75.0,2
8852,others,1500.0,2.0,203.0,2
8854,others,1350.0,4.0,85.0,4
8855,others,4500.0,9.0,500.0,9
8858,others,1550.0,3.0,160.0,3
8861,others,1758.0,3.0,95.0,3
8862,others,3179.0,5.0,351.0,4
8864,others,1200.0,3.0,85.0,2
8866,others,1800.0,3.0,140.0,3
8869,others,3900.0,4.0,333.0,4
8870,others,2400.0,4.0,200.0,3
8871,others,1645.0,3.0,87.5,3
8873,others,2600.0,3.0,140.0,3
8874,others,950.0,2.0,60.0,2
8880,others,1900.0,3.0,205.0,3
8882,others,1402.0,2.0,85.0,3
8884,others,2100.0,3.0,240.0,3
8888,others,1200.0,3.0,140.0,3
8889,others,814.0,2.0,55.0,2
8892,others,1590.0,3.0,120.0,3
8895,others,1450.0,2.0,89.6,3
8897,others,1340.0,2.0,77.0,2
8900,others,1665.0,3.0,105.0,3
8902,others,2300.0,4.0,200.0,4
8903,others,1210.0,2.0,76.0,2
8908,others,1065.0,2.0,58.0,2
8911,others,1636.0,3.0,97.0,3
8912,others,3600.0,4.0,450.0,4
8915,others,1200.0,3.0,72.0,3
8919,others,1000.0,1.0,75.0,2
8922,others,1170.0,2.0,86.0,2
8923,others,4830.0,5.0,390.0,4
8924,others,850.0,2.0,75.0,2
8927,others,2065.0,3.0,130.0,3
8928,others,1150.0,2.0,125.0,2
8931,others,2550.0,4.0,290.0,3
8932,others,3080.0,2.0,285.0,4
8934,others,3400.0,6.0,420.0,4
